Type,Price,Bedrooms,Bathrooms,Area,Furnished,Level,Compound,Payment_Option,Delivery_Date,Delivery_Term,City,Price_Category,Area_Category,Price_per_sqm,in_Compound,Immediate_Move
Chalet,1493000.0,1.0,1.0,67.0,Unknown,1.0,Unknown,Cash or Installment,3.0,Finished,North Coast,Standard,Small,22283.582089552237,0,0
Twin House,3300000.0,3.0,3.0,250.0,Unknown,0.0,Stella Heights,Unknown Payment,0.0,Finished,North Coast,Premium,Large,13200.0,1,1
Chalet,575000.0,3.0,2.0,174.0,No,1.0,Hacienda West,Cash or Installment,48.0,Finished,New Cairo - El Tagamoa,Standard,Large,3304.597701149425,1,0
Chalet,2622000.0,2.0,2.0,92.0,Unknown,0.0,Bianchi,Cash or Installment,48.0,Finished,North Coast,Premium,Small,28500.0,1,0
Chalet,1700000.0,3.0,2.0,120.0,No,2.0,Unknown,Cash,0.0,Finished,North Coast,Premium,Small,14166.666666666666,0,1
Chalet,4000000.0,3.0,2.0,140.0,Yes,1.0,Stella Sidi abd elrahman,Cash,0.0,Unknown ,North Coast,Premium,Medium,28571.428571428572,1,1
Chalet,1800000.0,2.0,3.0,140.0,Unknown,1.0,Bo Sands,Installment,0.0,Finished,North Coast,Premium,Medium,12857.142857142857,1,1
Stand Alone Villa,4750000.0,3.0,3.0,265.0,Yes,0.0,Stella Heights,Cash,0.0,Unknown ,North Coast,Premium,Very Large,17924.528301886792,1,1
Chalet,2700000.0,3.0,3.0,168.0,Unknown,2.0,Bo Island North Coast,Unknown Payment,3.0,Finished,North Coast,Premium,Large,16071.42857142857,1,0
Chalet,2000000.0,2.0,2.0,125.0,No,1.0,The Groove,Cash or Installment,6.0,Unknown ,Ain Sukhna,Premium,Medium,16000.0,1,0
Chalet,2300000.0,2.0,2.0,99.0,No,1.0,The Groove,Cash or Installment,12.0,Finished,Ain Sukhna,Premium,Small,23232.323232323233,1,0
Chalet,1756000.0,2.0,1.0,80.0,Unknown,0.0,Unknown,Unknown Payment,3.0,Finished,North Coast,Premium,Small,21950.0,0,0
Chalet,1390000.0,1.0,1.0,64.0,No,0.0,Unknown,Cash or Installment,48.0,Finished,Ain Sukhna,Standard,Small,21718.75,0,0
Chalet,2370000.0,2.0,2.0,92.0,No,1.0,Mountain View North Coast,Cash or Installment,24.0,Unknown ,North Coast,Premium,Small,25760.869565217392,1,0
Chalet,1400000.0,1.0,1.0,70.0,Yes,1.0,The Groove,Installment,6.0,Unknown ,Ain Sukhna,Standard,Small,20000.0,1,0
Stand Alone Villa,7500000.0,4.0,4.0,500.0,Yes,0.0,Stella Sidi abd elrahman,Cash,0.0,Unknown ,North Coast,Luxury,Very Large,15000.0,1,1
Chalet,2600000.0,2.0,2.0,105.0,No,1.0,Sea View,Installment,0.0,Unknown ,North Coast,Premium,Small,24761.904761904763,1,1
Chalet,1600000.0,3.0,2.0,120.0,No,4.0,Unknown,Cash,0.0,Finished,North Coast,Premium,Small,13333.333333333334,0,1
Stand Alone Villa,6700000.0,5.0,4.0,500.0,Yes,0.0,Stella Sidi abd elrahman,Cash,0.0,Unknown ,North Coast,Luxury,Very Large,13400.0,1,1
Twin House,3100000.0,3.0,3.0,155.0,Unknown,0.0,Unknown,Installment,0.0,Finished,North Coast,Premium,Medium,20000.0,0,1
Chalet,250000.0,3.0,3.0,284.0,No,0.0,Unknown,Cash or Installment,3.0,Finished,North Coast,Budget,Very Large,880.2816901408451,0,0
Stand Alone Villa,7500000.0,4.0,5.0,670.0,Yes,0.0,Stella Sidi abd elrahman,Unknown Payment,0.0,Unknown ,North Coast,Luxury,Very Large,11194.029850746268,1,1
Chalet,1260000.0,1.0,1.0,88.0,No,0.0,Unknown,Installment,3.0,Finished,North Coast,Standard,Small,14318.181818181818,0,0
Chalet,5000000.0,2.0,2.0,110.0,No,7.0,Alamein Towers,Installment,0.0,Finished,North Coast,Premium,Small,45454.545454545456,1,1
Chalet,2195000.0,2.0,1.0,100.0,Yes,2.0,Unknown,Cash or Installment,0.0,Finished,Ain Sukhna,Premium,Small,21950.0,0,1
Stand Alone Villa,7000000.0,3.0,3.0,500.0,Yes,0.0,Stella Sidi abd elrahman,Cash,0.0,Unknown ,North Coast,Luxury,Very Large,14000.0,1,1
Chalet,953000.0,3.0,2.0,110.0,Yes,1.0,Unknown,Cash or Installment,3.0,Finished,Ain Sukhna,Standard,Small,8663.636363636364,0,0
Chalet,2500000.0,3.0,2.0,125.0,Unknown,1.0,Unknown,Installment,3.0,Finished,North Coast,Premium,Medium,20000.0,0,0
Chalet,2421000.0,2.0,2.0,98.0,Unknown,0.0,Unknown,Cash or Installment,3.0,Finished,North Coast,Premium,Small,24704.081632653062,0,0
Chalet,192500.0,3.0,2.0,135.0,No,2.0,Unknown,Installment,3.0,Unknown ,North Coast,Budget,Medium,1425.9259259259259,0,0
Twin House,6500000.0,3.0,3.0,200.0,Yes,0.0,Unknown,Unknown Payment,0.0,Finished,North Coast,Luxury,Large,32500.0,0,1
Chalet,952852.0,3.0,2.0,110.0,No,1.0,Unknown,Cash or Installment,0.0,Finished,Ain Sukhna,Standard,Small,8662.290909090909,0,1
Chalet,2200000.0,2.0,2.0,92.0,Unknown,1.0,Mountain View North Coast,Cash,3.0,Finished,North Coast,Premium,Small,23913.043478260868,1,0
Chalet,1500000.0,3.0,2.0,120.0,Unknown,2.0,Unknown,Unknown Payment,0.0,Finished,North Coast,Standard,Small,12500.0,0,1
Stand Alone Villa,11000000.0,4.0,4.0,500.0,Yes,0.0,Stella Sidi abd elrahman,Unknown Payment,0.0,Unknown ,North Coast,Elite,Very Large,22000.0,1,1
Chalet,2500000.0,3.0,2.0,110.0,No,2.0,Mountain View North Coast,Unknown Payment,36.0,Finished,North Coast,Premium,Small,22727.272727272728,1,0
Chalet,2645000.0,2.0,2.0,105.0,Unknown,1.0,Sea View,Cash or Installment,0.0,Unknown ,Sheikh Zayed,Premium,Small,25190.47619047619,1,1
Chalet,2300000.0,1.0,1.0,65.0,No,2.0,Unknown,Cash or Installment,3.0,Unknown ,Glim,Premium,Small,35384.61538461538,0,0
Chalet,3250000.0,1.0,1.0,35.0,Yes,0.0,Unknown,Cash,0.0,Finished,North Coast,Premium,Small,92857.14285714286,0,1
Chalet,1300000.0,3.0,2.0,120.0,No,2.0,Stella Heights,Unknown Payment,0.0,Finished,North Coast,Standard,Small,10833.333333333334,1,1
Chalet,1995000.0,2.0,1.0,100.0,No,1.0,Blue Blue,Installment,0.0,Finished,Ain Sukhna,Premium,Small,19950.0,1,1
Chalet,1800000.0,2.0,2.0,100.0,No,0.0,The Groove,Cash or Installment,6.0,Unknown ,Ain Sukhna,Premium,Small,18000.0,1,0
Chalet,1700000.0,3.0,2.0,120.0,Unknown,0.0,Stella Heights,Unknown Payment,0.0,Finished,North Coast,Premium,Small,14166.666666666666,1,1
Stand Alone Villa,10496000.0,3.0,4.0,357.0,No,1.0,Hacienda Bay,Cash,0.0,Finished,North Coast,Elite,Very Large,29400.560224089637,1,1
Chalet,150000.0,1.0,1.0,30.0,No,3.0,Porto Golf Marina,Installment,6.0,Not Finished,North Coast,Budget,Small,5000.0,1,0
Chalet,2300000.0,2.0,2.0,100.0,No,1.0,The Groove,Cash or Installment,12.0,Finished,New Cairo - El Tagamoa,Premium,Small,23000.0,1,0
Chalet,3200000.0,2.0,2.0,110.0,No,1.0,Mountain View North Coast,Installment,24.0,Finished,North Coast,Premium,Small,29090.909090909092,1,0
Chalet,2500000.0,3.0,2.0,120.0,No,0.0,Stella Heights,Unknown Payment,0.0,Finished,North Coast,Premium,Small,20833.333333333332,1,1
Stand Alone Villa,27000000.0,3.0,3.0,395.0,Unknown,0.0,Unknown,Cash,0.0,Finished,North Coast,Ultra Elite,Very Large,68354.43037974683,0,1
Twin House,2700000.0,3.0,3.0,250.0,No,0.0,Stella Heights,Cash,0.0,Not Finished,North Coast,Premium,Large,10800.0,1,1
Chalet,1400000.0,1.0,1.0,70.0,No,2.0,The Groove,Unknown Payment,6.0,Unknown ,Ain Sukhna,Standard,Small,20000.0,1,0
Chalet,2200000.0,2.0,2.0,100.0,No,0.0,The Groove,Cash or Installment,6.0,Unknown ,Ain Sukhna,Premium,Small,22000.0,1,0
Chalet,2200000.0,2.0,2.0,100.0,Yes,1.0,The Groove,Cash or Installment,6.0,Unknown ,Ain Sukhna,Premium,Small,22000.0,1,0
Twin House,4000000.0,4.0,4.0,250.0,Unknown,0.0,Stella Heights,Cash,0.0,Finished,North Coast,Premium,Large,16000.0,1,1
Chalet,1311000.0,1.0,1.0,57.0,No,1.0,Sea View,Cash or Installment,0.0,Finished,North Coast,Standard,Small,23000.0,1,1
Chalet,2300000.0,2.0,2.0,91.0,Unknown,1.0,Gaia,Cash or Installment,3.0,Unknown ,Sheikh Zayed,Premium,Small,25274.725274725275,1,0
Chalet,1160000.0,2.0,2.0,88.0,No,2.0,Unknown,Installment,3.0,Unknown ,North Coast,Standard,Small,13181.818181818182,0,0
Duplex,5090000.0,3.0,4.0,195.0,Unknown,0.0,Gaia,Cash or Installment,30.0,Finished,Sheikh Zayed,Luxury,Large,26102.5641025641,1,0
Chalet,5250000.0,3.0,3.0,150.0,No,1.0,La Vista Ras El Hikma,Cash or Installment,36.0,Finished,North Coast,Luxury,Medium,35000.0,1,0
Twin House,5200000.0,4.0,3.0,250.0,Yes,0.0,The Groove,Cash or Installment,0.0,Unknown ,Ain Sukhna,Luxury,Large,20800.0,1,1
Twin House,7390000.0,4.0,3.0,180.0,Unknown,0.0,Telal North Coast,Unknown Payment,3.0,Finished,North Coast,Luxury,Large,41055.555555555555,1,0
Chalet,900000.0,1.0,1.0,45.0,No,0.0,Pali North Coast,Installment,48.0,Finished,North Coast,Standard,Small,20000.0,1,0
Chalet,1400000.0,1.0,1.0,70.0,Unknown,1.0,The Groove,Cash or Installment,6.0,Unknown ,Ain Sukhna,Standard,Small,20000.0,1,0
Chalet,2590000.0,1.0,1.0,70.0,Unknown,1.0,Azha,Cash or Installment,0.0,Unknown ,Sheikh Zayed,Premium,Small,37000.0,1,1
Chalet,280000.0,2.0,2.0,115.0,No,2.0,Mountain View North Coast,Cash or Installment,24.0,Finished,North Coast,Budget,Small,2434.782608695652,1,0
Chalet,2273000.0,2.0,2.0,105.0,No,0.0,Unknown,Installment,36.0,Finished,North Coast,Premium,Small,21647.619047619046,0,0
Chalet,1064000.0,1.0,2.0,75.0,Yes,1.0,The Groove,Cash or Installment,6.0,Unknown ,Ain Sukhna,Standard,Small,14186.666666666666,1,0
Chalet,1495000.0,1.0,1.0,65.0,Unknown,1.0,Unknown,Unknown Payment,36.0,Finished,Laurent,Standard,Small,23000.0,0,0
Duplex,240000.0,3.0,4.0,194.0,Unknown,0.0,Gaia,Unknown Payment,30.0,Finished,North Coast,Budget,Large,1237.1134020618556,1,0
Penthouse,2313307.0,2.0,2.0,92.0,No,2.0,Mountain View North Coast,Cash,0.0,Finished,North Coast,Premium,Small,25144.641304347828,1,1
Penthouse,2819479.0,2.0,2.0,92.0,No,2.0,Mountain View North Coast,Cash,24.0,Finished,North Coast,Premium,Small,30646.510869565216,1,0
Chalet,2400000.0,2.0,2.0,90.0,No,1.0,IL Monte Galala,Installment,3.0,Unknown ,Ain Sukhna,Premium,Small,26666.666666666668,1,0
Chalet,535000.0,1.0,1.0,55.0,Yes,1.0,Unknown,Cash or Installment,3.0,Finished,North Coast,Standard,Small,9727.272727272728,0,0
Chalet,210000.0,2.0,2.0,82.0,No,0.0,Cali Coast,Cash or Installment,36.0,Finished,North Coast,Budget,Small,2560.9756097560976,1,0
Chalet,1772307.0,2.0,2.0,92.0,No,1.0,Unknown,Cash,24.0,Finished,North Coast,Premium,Small,19264.206521739132,0,0
Chalet,2631000.0,2.0,2.0,95.0,Yes,0.0,Unknown,Cash or Installment,48.0,Finished,Ain Sukhna,Premium,Small,27694.736842105263,0,0
Chalet,1700000.0,2.0,1.0,108.0,No,1.0,Mountain View North Coast,Cash or Installment,24.0,Unknown ,North Coast,Premium,Small,15740.74074074074,1,0
Twin House,3500000.0,3.0,3.0,155.0,Unknown,0.0,Mountain View North Coast,Installment,0.0,Not Finished,North Coast,Premium,Medium,22580.645161290322,1,1
Chalet,2500000.0,2.0,2.0,92.0,No,1.0,Mountain View North Coast,Cash,24.0,Finished,North Coast,Premium,Small,27173.91304347826,1,0
Chalet,2800000.0,2.0,2.0,100.0,No,1.0,The Groove,Unknown Payment,6.0,Unknown ,Ain Sukhna,Premium,Small,28000.0,1,0
Chalet,1938000.0,1.0,1.0,68.0,No,0.0,Unknown,Installment,60.0,Finished,North Coast,Premium,Small,28500.0,0,0
Twin House,3412275.0,3.0,3.0,155.0,No,0.0,Mountain View North Coast,Installment,0.0,Not Finished,North Coast,Premium,Medium,22014.677419354837,1,1
Chalet,1910300.0,2.0,2.0,92.0,No,1.0,Mountain View North Coast,Cash,24.0,Finished,North Coast,Premium,Small,20764.130434782608,1,0
Twin House,3399777.0,3.0,3.0,155.0,No,0.0,Unknown,Unknown Payment,0.0,Unknown ,North Coast,Premium,Medium,21934.045161290323,0,1
Chalet,2600000.0,2.0,2.0,92.0,No,1.0,Mountain View North Coast,Cash,36.0,Finished,North Coast,Premium,Small,28260.869565217392,1,0
Chalet,1720000.0,1.0,1.0,80.0,Unknown,1.0,Unknown,Cash or Installment,0.0,Unknown ,Ain Sukhna,Premium,Small,21500.0,0,1
Chalet,1000000.0,1.0,2.0,72.0,No,1.0,Jebal,Cash or Installment,60.0,Unknown ,Ain Sukhna,Standard,Small,13888.888888888889,1,0
Twin House,3254800.0,3.0,3.0,155.0,No,0.0,Unknown,Installment,0.0,Unknown ,North Coast,Premium,Medium,20998.709677419356,0,1
Chalet,3900000.0,2.0,2.0,100.0,Unknown,2.0,June Sodic,Installment,60.0,Unknown ,North Coast,Premium,Small,39000.0,1,0
Chalet,2900000.0,1.0,1.0,88.0,Unknown,1.0,Mountain View North Coast,Installment,48.0,Core & Shell,North Coast,Premium,Small,32954.545454545456,1,0
Chalet,2600000.0,1.0,1.0,85.0,Unknown,1.0,Mountain View North Coast,Installment,48.0,Unknown ,North Coast,Premium,Small,30588.235294117647,1,0
Chalet,250000.0,2.0,2.0,100.0,No,1.0,Mountain View North Coast,Cash or Installment,24.0,Finished,North Coast,Budget,Small,2500.0,1,0
Twin House,13300000.0,3.0,3.0,322.0,Unknown,0.0,Marassi,Unknown Payment,0.0,Unknown ,North Coast,Elite,Very Large,41304.34782608696,1,1
Chalet,210000.0,2.0,2.0,101.0,No,1.0,Cali Coast,Cash or Installment,36.0,Finished,North Coast,Budget,Small,2079.207920792079,1,0
Chalet,1980000.0,2.0,1.0,80.0,Unknown,0.0,Aroma Residence,Installment,0.0,Finished,Ain Sukhna,Premium,Small,24750.0,1,1
Chalet,3000000.0,3.0,2.0,125.0,No,1.0,Mountain View North Coast,Cash,0.0,Finished,North Coast,Premium,Medium,24000.0,1,1
Twin House,3023155.0,3.0,3.0,155.0,No,0.0,Mountain View North Coast,Installment,0.0,Not Finished,North Coast,Premium,Medium,19504.225806451614,1,1
Twin House,4200000.0,3.0,3.0,140.0,Unknown,0.0,Telal Sokhna,Installment,0.0,Finished,Ain Sukhna,Premium,Medium,30000.0,1,1
Chalet,950000.0,2.0,2.0,100.0,Yes,2.0,Porto Sokhna,Cash,0.0,Unknown ,Ain Sukhna,Standard,Small,9500.0,1,1
Chalet,1200000.0,2.0,2.0,112.0,Yes,1.0,Unknown,Cash,0.0,Finished,Ain Sukhna,Standard,Small,10714.285714285714,0,1
Chalet,3142500.0,3.0,2.0,125.0,No,0.0,Unknown,Cash,36.0,Finished,North Coast,Premium,Medium,25140.0,0,0
Chalet,470000.0,2.0,1.0,125.0,No,1.0,Unknown,Cash or Installment,3.0,Finished,North Coast,Budget,Medium,3760.0,0,0
Twin House,4270000.0,3.0,3.0,155.0,No,0.0,Mountain View North Coast,Cash,0.0,Semi Finished,North Coast,Premium,Medium,27548.387096774193,1,1
Twin House,4500000.0,3.0,3.0,272.0,No,4.0,Mountain View North Coast,Cash,0.0,Finished,North Coast,Premium,Very Large,16544.117647058825,1,1
Twin House,6066449.0,3.0,3.0,155.0,No,0.0,Unknown,Cash,0.0,Semi Finished,North Coast,Luxury,Medium,39138.38064516129,0,1
Chalet,240000.0,3.0,3.0,140.0,No,1.0,Unknown,Cash or Installment,3.0,Finished,North Coast,Budget,Medium,1714.2857142857142,0,0
Chalet,1760000.0,2.0,2.0,105.0,Yes,0.0,Unknown,Cash or Installment,48.0,Finished,Ain Sukhna,Premium,Small,16761.904761904763,0,0
Chalet,882000.0,1.0,1.0,75.0,Yes,0.0,Unknown,Cash or Installment,48.0,Finished,Ain Sukhna,Standard,Small,11760.0,0,0
Chalet,2600000.0,3.0,2.0,120.0,Unknown,3.0,Unknown,Unknown Payment,3.0,Unknown ,North Coast,Premium,Small,21666.666666666668,0,0
Chalet,800000.0,1.0,1.0,45.0,Unknown,1.0,Unknown,Unknown Payment,3.0,Unknown ,North Coast,Standard,Small,17777.777777777777,0,0
Chalet,1500000.0,3.0,2.0,120.0,Unknown,1.0,Stella Heights,Unknown Payment,0.0,Finished,North Coast,Standard,Small,12500.0,1,1
Chalet,2100000.0,3.0,2.0,120.0,Unknown,0.0,Unknown,Cash,0.0,Finished,North Coast,Premium,Small,17500.0,0,1
Chalet,1500000.0,3.0,2.0,120.0,Unknown,0.0,Unknown,Cash,3.0,Unknown ,North Coast,Standard,Small,12500.0,0,0
Chalet,3200000.0,3.0,2.0,115.0,No,0.0,Mountain View North Coast,Installment,60.0,Finished,North Coast,Premium,Small,27826.08695652174,1,0
Chalet,550000.0,2.0,1.0,75.0,Yes,2.0,Unknown,Cash or Installment,0.0,Finished,Mansura,Standard,Small,7333.333333333333,0,1
Chalet,3550000.0,2.0,2.0,92.0,No,0.0,Mountain View North Coast,Installment,48.0,Finished,North Coast,Premium,Small,38586.95652173913,1,0
Chalet,1700000.0,3.0,2.0,120.0,No,0.0,Stella Heights,Cash,0.0,Not Finished,North Coast,Premium,Small,14166.666666666666,1,1
Twin House,3400000.0,4.0,3.0,265.0,Yes,0.0,Stella Heights,Cash,0.0,Finished,North Coast,Premium,Very Large,12830.188679245282,1,1
Chalet,379000.0,3.0,2.0,132.0,No,0.0,Mountain View North Coast,Cash or Installment,3.0,Finished,Marsa Matrouh,Budget,Medium,2871.212121212121,1,0
Twin House,6070000.0,3.0,3.0,180.0,No,0.0,Telal Sokhna,Cash or Installment,0.0,Unknown ,Ain Sukhna,Luxury,Large,33722.22222222222,1,1
Chalet,2150000.0,3.0,2.0,120.0,Yes,0.0,Stella Heights,Cash,0.0,Finished,North Coast,Premium,Small,17916.666666666668,1,1
Chalet,1300000.0,3.0,2.0,120.0,Unknown,2.0,Stella Heights,Cash,0.0,Not Finished,North Coast,Standard,Small,10833.333333333334,1,1
Chalet,1700000.0,3.0,2.0,120.0,Unknown,2.0,Stella Heights,Cash,0.0,Finished,North Coast,Premium,Small,14166.666666666666,1,1
Chalet,2100000.0,2.0,2.0,85.0,No,1.0,Mountain View North Coast,Installment,60.0,Finished,North Coast,Premium,Small,24705.882352941175,1,0
Chalet,247000.0,2.0,1.0,95.0,Unknown,0.0,Unknown,Cash or Installment,3.0,Unknown ,North Coast,Budget,Small,2600.0,0,0
Twin House,4500000.0,4.0,4.0,175.0,Unknown,0.0,Unknown,Unknown Payment,0.0,Unknown ,North Coast,Premium,Large,25714.285714285714,0,1
Chalet,1900000.0,2.0,2.0,95.0,Unknown,1.0,Mountain View North Coast,Unknown Payment,0.0,Unknown ,North Coast,Premium,Small,20000.0,1,1
Chalet,625000.0,2.0,1.0,100.0,No,0.0,Unknown,Cash or Installment,0.0,Finished,Ain Sukhna,Standard,Small,6250.0,0,1
Chalet,3500000.0,3.0,2.0,155.0,Unknown,1.0,Mountain View North Coast,Installment,3.0,Unknown ,North Coast,Premium,Medium,22580.645161290322,1,0
Twin House,8500000.0,5.0,3.0,390.0,Yes,0.0,Amwaj,Cash,0.0,Finished,North Coast,Luxury,Very Large,21794.871794871793,1,1
Chalet,1500000.0,2.0,2.0,92.0,Unknown,2.0,Mountain View North Coast,Installment,3.0,Semi Finished,North Coast,Standard,Small,16304.347826086956,1,0
Twin House,4000000.0,3.0,3.0,285.0,Yes,0.0,Stella Heights,Cash,0.0,Finished,North Coast,Premium,Very Large,14035.087719298246,1,1
Chalet,1600000.0,3.0,2.0,120.0,Unknown,3.0,Stella Heights,Cash,0.0,Finished,North Coast,Premium,Small,13333.333333333334,1,1
Twin House,3800000.0,3.0,3.0,285.0,Unknown,0.0,Stella Heights,Cash,0.0,Finished,North Coast,Premium,Very Large,13333.333333333334,1,1
Stand Alone Villa,900000.0,4.0,4.0,225.0,No,0.0,Unknown,Cash or Installment,0.0,Semi Finished,North Coast,Standard,Large,4000.0,0,1
Penthouse,2900000.0,3.0,2.0,116.0,Unknown,2.0,Amwaj,Cash,0.0,Finished,North Coast,Premium,Small,25000.0,1,1
Penthouse,3350000.0,3.0,2.0,150.0,Unknown,2.0,Amwaj,Cash,0.0,Finished,North Coast,Premium,Medium,22333.333333333332,1,1
Twin House,6500000.0,6.0,4.0,275.0,Yes,0.0,Amwaj,Cash,0.0,Finished,North Coast,Luxury,Very Large,23636.363636363636,1,1
Chalet,2500000.0,2.0,2.0,92.0,Unknown,2.0,Mountain View North Coast,Cash,24.0,Unknown ,North Coast,Premium,Small,27173.91304347826,1,0
Chalet,5500000.0,3.0,3.0,234.0,Yes,0.0,Hacienda Bay,Cash,0.0,Unknown ,North Coast,Luxury,Large,23504.273504273504,1,1
Stand Alone Villa,14000000.0,5.0,5.0,380.0,Yes,0.0,Hacienda Bay,Cash,0.0,Unknown ,North Coast,Elite,Very Large,36842.10526315789,1,1
Chalet,1250000.0,2.0,1.0,85.0,Yes,0.0,Maraqia,Cash,0.0,Finished,Borg al-Arab,Standard,Small,14705.882352941177,1,1
Chalet,1180000.0,2.0,2.0,100.0,No,4.0,Unknown,Cash or Installment,0.0,Finished,Ain Sukhna,Standard,Small,11800.0,0,1
Chalet,1962163.0,2.0,1.0,100.0,No,1.0,Blue Blue,Cash or Installment,0.0,Semi Finished,Ain Sukhna,Premium,Small,19621.63,1,1
Chalet,1500000.0,2.0,2.0,88.0,Yes,7.0,Porto Golf Marina,Cash,0.0,Finished,North Coast,Standard,Small,17045.454545454544,1,1
Stand Alone Villa,19423000.0,5.0,5.0,340.0,Unknown,0.0,Unknown,Cash or Installment,0.0,Unknown ,North Coast,Elite,Very Large,57126.470588235294,0,1
Chalet,2729000.0,2.0,2.0,109.0,No,1.0,Gaia,Cash or Installment,3.0,Finished,North Coast,Premium,Small,25036.697247706423,1,0
Chalet,5235690.0,2.0,2.0,126.0,No,1.0,Hacienda West,Cash or Installment,48.0,Finished,North Coast,Luxury,Medium,41553.09523809524,1,0
Chalet,1700000.0,3.0,2.0,125.0,Yes,0.0,Malibu,Cash,0.0,Finished,Ain Sukhna,Premium,Medium,13600.0,1,1
Chalet,1300000.0,3.0,2.0,120.0,Unknown,2.0,Stella Heights,Cash,3.0,Not Finished,North Coast,Standard,Small,10833.333333333334,1,0
Chalet,475000.0,2.0,1.0,105.0,No,1.0,Unknown,Cash,0.0,Finished,Ras Sedr,Budget,Small,4523.809523809524,0,1
Chalet,3300000.0,3.0,2.0,144.0,Yes,1.0,Amwaj,Cash,3.0,Finished,Alamein,Premium,Medium,22916.666666666668,1,0
Chalet,2800000.0,2.0,2.0,92.0,Unknown,2.0,Mountain View North Coast,Installment,3.0,Unknown ,North Coast,Premium,Small,30434.782608695652,1,0
Chalet,5500000.0,1.0,1.0,72.0,Yes,3.0,Marassi,Cash,0.0,Finished,North Coast,Luxury,Small,76388.88888888889,1,1
Chalet,2600000.0,2.0,2.0,92.0,Unknown,1.0,Mountain View North Coast,Unknown Payment,3.0,Finished,North Coast,Premium,Small,28260.869565217392,1,0
Chalet,2500000.0,2.0,2.0,92.0,No,0.0,Mountain View North Coast,Installment,3.0,Unknown ,North Coast,Premium,Small,27173.91304347826,1,0
Chalet,300000.0,2.0,1.0,114.0,Unknown,2.0,Unknown,Cash or Installment,3.0,Finished,North Coast,Budget,Small,2631.5789473684213,0,0
Chalet,500000.0,3.0,2.0,135.0,No,2.0,Unknown,Cash or Installment,0.0,Finished,Ain Sukhna,Budget,Medium,3703.703703703704,0,1
Chalet,2500000.0,3.0,2.0,92.0,No,1.0,Mountain View North Coast,Installment,24.0,Finished,North Coast,Premium,Small,27173.91304347826,1,0
Chalet,3000000.0,2.0,2.0,92.0,No,0.0,Mountain View North Coast,Installment,6.0,Finished,North Coast,Premium,Small,32608.695652173912,1,0
Chalet,2500000.0,2.0,2.0,92.0,Unknown,0.0,Mountain View North Coast,Installment,24.0,Finished,North Coast,Premium,Small,27173.91304347826,1,0
Twin House,6500000.0,5.0,3.0,265.0,No,0.0,Mountain View North Coast,Cash,0.0,Semi Finished,North Coast,Luxury,Very Large,24528.30188679245,1,1
Twin House,6000000.0,4.0,3.0,300.0,No,0.0,Mountain View North Coast,Cash,0.0,Finished,North Coast,Luxury,Very Large,20000.0,1,1
Twin House,5500000.0,4.0,4.0,581.0,Yes,0.0,Mountain View North Coast,Cash,0.0,Finished,North Coast,Luxury,Very Large,9466.437177280552,1,1
Twin House,4500000.0,4.0,3.0,375.0,No,1.0,Mountain View North Coast,Unknown Payment,0.0,Finished,North Coast,Premium,Very Large,12000.0,1,1
Twin House,4300000.0,4.0,3.0,168.0,No,0.0,Mountain View North Coast,Cash,0.0,Finished,North Coast,Premium,Large,25595.238095238095,1,1
Twin House,4000000.0,3.0,3.0,155.0,No,0.0,Mountain View North Coast,Installment,36.0,Not Finished,North Coast,Premium,Medium,25806.451612903227,1,0
Chalet,2800000.0,2.0,2.0,92.0,No,1.0,Mountain View North Coast,Installment,24.0,Finished,North Coast,Premium,Small,30434.782608695652,1,0
Twin House,4500000.0,4.0,3.0,200.0,Yes,0.0,Mountain View North Coast,Cash,0.0,Finished,North Coast,Premium,Large,22500.0,1,1
Chalet,2900000.0,3.0,2.0,130.0,No,0.0,Mountain View North Coast,Installment,24.0,Finished,North Coast,Premium,Medium,22307.69230769231,1,0
Chalet,2900000.0,2.0,2.0,92.0,No,0.0,Mountain View North Coast,Installment,24.0,Finished,North Coast,Premium,Small,31521.739130434784,1,0
Chalet,3000000.0,3.0,3.0,130.0,No,0.0,Mountain View North Coast,Installment,12.0,Finished,New Cairo - El Tagamoa,Premium,Medium,23076.923076923078,1,0
Chalet,1700000.0,3.0,2.0,120.0,No,0.0,Stella Heights,Cash,0.0,Not Finished,North Coast,Premium,Small,14166.666666666666,1,1
